customer_id,tenure_months,subscription_tier,monthly_charges,login_frequency_monthly,feature_usage_pct,support_tickets_90d,payment_delays_12m,discount_count,nps_score,email_open_rate,last_activity_days,churned,engagement_score,is_high_value,has_payment_issues,is_heavy_support_user,is_inactive,clv_estimate,risk_score_baseline,churn_probability,risk_tier,duration_days,event_observed,predicted_days_until_churn
CUST_000167,9,Standard,84.7,18,27.4,3,1,0,8,0.276,5,0,47.74,0,1,1,0,609.84,60.678,0.5347909231577259,High,120,0,96
CUST_000168,4,Enterprise,314.14,13,20.1,1,1,1,8,0.541,5,0,45.85,1,1,0,0,1005.248,41.245000000000005,0.5398011094118097,High,120,0,96
CUST_000169,1,Basic,29.31,11,16.7,4,1,1,5,0.191,6,1,29.830000000000002,0,1,1,0,23.448,76.051,0.7565014905314941,Critical,7,1,95
CUST_000170,21,Basic,28.2,10,1.8,2,0,0,6,0.177,12,0,26.08,0,0,0,0,473.76,32.176,0.6520651964193426,High,120,0,93
CUST_000171,27,Basic,28.22,17,35.8,3,2,0,5,0.424,8,0,46.21999999999999,0,1,1,0,609.552,71.134,0.5485457817392733,High,120,0,97
CUST_000172,1,Standard,84.99,20,16.7,2,1,1,2,0.454,4,0,38.09,0,1,0,0,67.992,53.573,0.6585453246670617,High,120,0,87
CUST_000173,17,Basic,26.33,11,45.2,1,0,0,2,0.449,0,0,37.53999999999999,0,0,0,0,358.08799999999997,28.738,0.4681970510892583,Medium,120,0,97
CUST_000174,6,Premium,163.54,15,38.1,3,1,0,4,0.289,3,1,40.21,1,1,1,0,784.9920000000001,72.937,0.5999660405633765,High,19,1,89
CUST_000175,24,Standard,81.6,10,21.0,3,0,2,1,0.359,16,0,25.479999999999997,0,0,1,1,1566.72,67.356,0.707890659900194,High,120,0,85
CUST_000176,4,Standard,81.86,16,13.0,3,0,2,6,0.748,6,0,46.86,0,0,1,0,261.952,45.942,0.6813592606107117,High,120,0,94
CUST_000177,28,Standard,71.7,13,19.8,1,1,0,2,0.239,3,0,27.72,0,1,0,0,1606.0800000000002,56.684,0.5236611033268405,High,120,0,95
CUST_000178,11,Basic,29.61,16,59.1,1,1,0,9,0.499,0,0,61.71,0,1,0,0,260.568,36.487,0.2758838754164828,Medium,120,0,104
CUST_000179,66,Basic,28.91,13,40.8,2,1,0,8,0.774,24,0,56.720000000000006,0,1,0,1,1526.448,52.983999999999995,0.2350861335074354,Low,120,0,108
CUST_000180,3,Standard,72.77,15,22.5,5,1,0,8,0.325,1,1,44.25,0,1,1,0,174.64800000000002,61.725,0.6327201140303823,High,11,1,87
CUST_000181,10,Standard,75.49,14,12.9,1,0,0,7,0.284,7,0,37.55,0,0,0,0,603.92,18.735000000000003,0.5584457552862613,High,120,0,96
CUST_000182,2,Basic,31.26,21,29.8,1,0,2,8,0.132,6,0,48.58,0,0,0,0,50.016000000000005,15.426,0.46365844898539116,Medium,120,0,98
CUST_000183,62,Basic,29.29,16,22.9,1,1,1,3,0.267,1,0,34.21,0,1,0,0,1452.784,54.736999999999995,0.2861204440212268,Medium,120,0,105
CUST_000184,50,Enterprise,293.82,16,43.9,0,0,1,2,0.683,1,0,46.830000000000005,1,0,0,0,11752.800000000001,25.951,0.2550024644291989,Medium,120,0,107
CUST_000185,7,Basic,26.52,20,9.1,1,2,2,10,0.359,19,1,49.91,0,1,0,1,148.512,55.027,0.5839804127026768,High,21,1,95
CUST_000186,25,Premium,155.38,15,30.2,2,1,1,6,0.58,39,0,47.66,1,1,0,1,3107.6000000000004,65.702,0.6045638779957598,High,120,0,99
CUST_000187,40,Premium,155.04,11,58.7,0,0,3,2,0.465,3,0,41.910000000000004,1,0,0,0,4961.28,27.427,0.30691591591283496,Medium,120,0,105
CUST_000188,19,Basic,29.66,18,24.5,3,0,1,4,0.266,4,1,38.67,0,0,1,0,450.832,48.399,0.5721793541746362,High,78,1,95
CUST_000189,18,Basic,29.06,20,8.2,2,0,0,9,0.707,5,0,54.6,0,0,0,0,418.46399999999994,13.62,0.45115290865097757,Medium,120,0,103
CUST_000190,6,Basic,28.62,15,23.9,2,0,4,5,0.601,0,0,44.19,0,0,0,0,137.376,26.743000000000002,0.5706027104346423,High,120,0,95
CUST_000191,2,Premium,151.78,15,22.1,2,0,0,7,0.137,25,0,38.37,1,0,0,1,242.848,33.489000000000004,0.6457027620768323,High,120,0,88
CUST_000192,54,Standard,74.79,10,17.9,1,2,1,8,0.395,2,0,39.27,0,1,0,0,3230.9280000000003,43.218999999999994,0.34678936450799186,Medium,120,0,105
CUST_000193,55,Premium,162.15,17,27.1,3,0,0,10,0.381,4,0,52.75,1,0,1,0,7134.6,34.175,0.2567758497351979,Medium,120,0,107
CUST_000194,24,Enterprise,304.31,18,30.7,3,0,1,0,0.572,14,1,38.65,1,0,1,0,5842.752,48.405,0.6547928928327253,High,91,1,94
CUST_000195,9,Premium,143.37,16,45.1,0,1,1,7,0.363,8,1,50.79,1,1,0,0,1032.264,39.763,0.405435112946071,Medium,36,1,101
CUST_000196,10,Basic,28.71,15,34.6,4,1,1,10,0.171,2,0,48.800000000000004,0,1,1,0,229.68000000000004,60.36,0.49508712672585986,Medium,120,0,96
CUST_000197,31,Basic,30.77,9,39.5,2,1,2,4,0.806,0,0,44.970000000000006,0,1,0,0,763.096,51.509,0.42684369501074504,Medium,120,0,102
CUST_000198,54,Premium,138.92,15,36.4,3,0,3,4,0.531,1,0,44.54,1,0,1,0,6001.344,46.638,0.3473230150144025,Medium,120,0,105
CUST_000199,52,Basic,27.8,19,9.9,1,0,0,3,0.617,3,0,40.309999999999995,0,0,0,0,1156.4800000000002,27.907,0.35843038132770755,Medium,120,0,105
CUST_000200,36,Basic,30.04,18,28.6,2,0,1,7,0.554,4,1,51.66,0,0,0,0,865.152,14.502000000000002,0.33293822526168354,Medium,119,1,105
CUST_000201,24,Premium,143.5,12,35.8,2,1,0,6,0.224,4,0,39.22,1,1,0,0,2755.2000000000003,53.234,0.4331385311857484,Medium,120,0,98
CUST_000202,2,Standard,83.62,8,40.9,1,0,1,8,0.399,0,1,44.25,0,0,0,0,133.792,16.725,0.4723711914202431,Medium,9,1,97
CUST_000203,4,Enterprise,276.9,13,59.2,2,0,2,7,0.293,0,0,50.62,1,0,0,0,886.0799999999999,14.814,0.3965104730907359,Medium,120,0,98
CUST_000204,54,Premium,156.83,12,21.6,1,1,0,7,0.345,6,0,39.38,1,1,0,0,6775.056000000001,43.186,0.30304457587478145,Medium,120,0,105
CUST_000205,22,Basic,26.5,15,20.9,3,0,0,7,0.49,1,0,45.07,0,0,1,0,466.40000000000003,36.479,0.5033928612872093,High,120,0,99
CUST_000206,1,Enterprise,269.85,6,30.9,1,0,2,10,0.174,7,0,38.75,1,0,0,0,215.88000000000002,18.375,0.5450666635725775,High,120,0,95
CUST_000207,2,Basic,31.31,14,19.7,2,1,1,7,0.69,1,0,47.709999999999994,0,1,0,0,50.096000000000004,40.687000000000005,0.5669069926670826,High,120,0,95
CUST_000208,26,Standard,80.29,18,13.3,2,0,0,3,0.445,5,0,36.89,0,0,0,0,1670.0320000000002,28.933,0.5307377823792536,High,120,0,97
CUST_000209,1,Standard,76.66,12,14.8,3,1,0,6,0.213,2,1,32.699999999999996,0,1,1,0,61.328,75.19,0.6934353218009106,High,7,1,83
CUST_000210,4,Basic,27.45,15,20.9,4,0,1,8,0.417,1,0,45.61000000000001,0,0,1,0,87.84,36.31699999999999,0.6118327157792824,High,120,0,92
CUST_000211,19,Standard,80.85,13,6.2,2,2,4,7,0.327,1,0,35.4,0,1,0,0,1228.92,44.379999999999995,0.6172106796999558,High,120,0,93
CUST_000212,28,Basic,29.05,15,60.0,1,0,2,8,0.371,3,0,56.42,0,0,0,0,650.72,13.073999999999998,0.24551826616582087,Low,120,0,106
CUST_000213,25,Standard,86.77,20,23.4,3,0,0,9,0.628,5,0,57.58000000000001,0,0,1,0,1735.4,32.726,0.41756890957394416,Medium,120,0,104
CUST_000214,6,Standard,86.63,15,23.2,1,0,1,6,0.38,12,0,41.559999999999995,0,0,0,0,415.824,27.532,0.5871397826786964,High,120,0,96
CUST_000215,29,Premium,153.02,9,31.8,1,0,3,0,0.473,9,0,28.000000000000004,1,0,0,0,3550.0640000000003,31.599999999999998,0.5907308012776572,High,120,0,96
CUST_000216,6,Premium,147.3,18,5.1,2,0,0,10,0.737,1,0,54.269999999999996,1,0,0,0,707.0400000000001,13.719000000000001,0.4974386346273719,Medium,120,0,100
CUST_000217,9,Basic,28.95,9,54.9,3,0,0,7,0.578,3,0,51.03,0,0,1,0,208.44000000000003,34.691,0.49275911475162787,Medium,120,0,99
CUST_000218,32,Standard,81.88,18,33.7,1,1,0,3,0.251,0,0,39.13,0,1,0,0,2096.128,53.260999999999996,0.36557194609573146,Medium,120,0,100
CUST_000219,25,Standard,72.7,17,27.6,2,1,1,7,0.443,5,0,48.13999999999999,0,1,0,0,1454.0,40.558,0.41203406149207594,Medium,120,0,101
CUST_000220,45,Basic,28.0,10,36.1,2,1,0,7,0.37,8,0,42.230000000000004,0,1,0,0,1008.0,42.330999999999996,0.34162062784458647,Medium,120,0,104
CUST_000221,25,Premium,136.34,10,27.4,0,0,0,7,0.347,9,0,39.16,1,0,0,0,2726.8,18.252000000000002,0.43441086127658746,Medium,120,0,102
CUST_000222,20,Premium,136.29,10,29.0,0,1,3,10,0.514,0,0,48.980000000000004,1,1,0,0,2180.64,40.306,0.3592266917233457,Medium,120,0,104
CUST_000223,2,Basic,27.24,17,27.8,2,0,2,6,0.251,4,0,42.36,0,0,0,0,43.584,27.292,0.5566780525816628,High,120,0,93
CUST_000224,11,Standard,78.77,10,7.5,3,2,2,1,0.488,15,1,24.010000000000005,0,1,1,1,693.1759999999999,92.797,0.8347622125401541,Critical,24,1,52
CUST_000225,7,Basic,30.65,13,23.2,4,0,0,9,0.496,1,0,47.88,0,0,1,0,171.64,35.635999999999996,0.5744725688722847,High,120,0,95
CUST_000226,6,Standard,78.77,18,33.2,3,1,2,4,0.685,0,0,49.660000000000004,0,1,1,0,378.096,70.102,0.5864206177417788,High,120,0,94
CUST_000227,86,Basic,28.05,18,43.7,2,0,1,8,0.546,2,0,58.03,0,0,0,0,1929.8400000000001,12.591,0.10074882770934272,Low,120,0,110
CUST_000228,11,Enterprise,274.02,18,44.7,4,0,0,5,0.623,0,0,53.87,1,0,1,0,2411.3759999999997,43.839,0.49526158242964147,Medium,120,0,96
CUST_000229,53,Premium,150.5,10,15.0,2,1,3,8,0.268,0,0,35.86,1,1,0,0,6381.200000000001,44.242,0.3329568882165285,Medium,120,0,104
CUST_000230,23,Standard,75.39,13,25.4,3,1,1,9,0.818,1,0,54.980000000000004,0,1,1,0,1387.1760000000002,58.506,0.4591120215776486,Medium,120,0,102
CUST_000231,38,Standard,80.82,7,2.8,2,0,1,3,0.552,3,1,24.880000000000003,0,0,0,0,2456.928,32.536,0.5883168220354535,High,119,1,97
CUST_000232,16,Enterprise,327.54,17,37.0,2,0,1,4,0.251,9,1,41.120000000000005,1,0,0,0,4192.512000000001,27.664,0.5043195180574425,High,69,1,96
CUST_000233,20,Standard,72.86,13,45.5,2,1,1,9,0.492,0,0,54.49,0,1,0,0,1165.76,38.653,0.32801244756686404,Medium,120,0,103
CUST_000234,16,Basic,27.33,9,1.8,3,0,1,8,0.482,25,0,35.18,0,0,1,1,349.824,54.446,0.7366040182336655,High,120,0,91
CUST_000235,5,Standard,78.57,13,22.7,1,1,2,1,0.31,0,1,28.01,0,1,0,0,314.28,56.597,0.6476892080845739,High,16,1,85
CUST_000236,30,Premium,162.96,19,0.9,2,1,1,4,0.286,11,0,32.989999999999995,1,1,0,0,3911.0400000000004,55.103,0.5816059484824533,High,120,0,96
CUST_000237,7,Standard,83.29,22,47.7,2,0,0,6,0.398,0,0,56.269999999999996,0,0,0,0,466.4240000000001,23.119,0.3673593938114041,Medium,120,0,100
CUST_000238,1,Premium,160.87,22,5.7,1,1,2,9,0.339,2,1,48.49,1,1,0,0,128.696,40.453,0.5154785121119297,High,7,1,97
CUST_000239,24,Premium,144.04,16,73.0,4,0,1,4,0.2,18,0,49.900000000000006,1,0,1,1,2765.568,60.03,0.4246527475180657,Medium,120,0,96
CUST_000240,4,Premium,163.66,18,18.2,2,0,0,8,0.326,3,1,45.98,1,0,0,0,523.712,16.206,0.5135933558267043,High,20,1,96
CUST_000241,67,Enterprise,275.25,15,38.1,4,0,0,3,0.165,2,0,35.730000000000004,1,0,1,0,14753.400000000001,49.281,0.3087987552483161,Medium,120,0,103
CUST_000242,73,Basic,26.41,13,8.1,2,0,0,7,0.573,7,0,40.88999999999999,0,0,0,0,1542.344,17.733,0.2775400559420923,Medium,120,0,108
CUST_000243,59,Standard,84.62,16,23.9,1,1,1,8,0.202,10,1,43.21,0,1,0,0,3994.0640000000003,42.037000000000006,0.25806105474834984,Medium,119,1,107
CUST_000244,11,Premium,161.73,14,19.2,3,0,1,2,0.508,17,1,33.92000000000001,1,0,1,1,1423.2240000000002,64.824,0.726743213028745,High,35,1,84
CUST_000245,1,Premium,136.8,9,38.2,1,0,0,5,0.604,17,1,42.54,1,0,0,1,109.44000000000001,42.238,0.5955699975538968,High,7,1,92
CUST_000246,63,Standard,72.89,21,18.9,4,3,1,8,0.424,8,0,51.150000000000006,0,1,1,0,3673.656,59.655,0.41469672900842164,Medium,120,0,104
CUST_000247,13,Basic,26.29,18,25.3,2,0,1,4,0.598,0,0,45.550000000000004,0,0,0,0,273.416,26.335,0.5043356893808828,High,120,0,98
CUST_000248,81,Premium,137.21,12,13.7,3,0,2,8,0.092,2,0,33.95,1,0,1,0,8891.208,39.815,0.25605939482244083,Medium,120,0,107
CUST_000249,79,Premium,140.34,16,27.4,3,0,0,7,0.333,2,0,44.879999999999995,1,0,1,0,8869.488000000001,36.536,0.20425054242975219,Low,120,0,108
CUST_000250,46,Basic,31.73,15,12.6,3,0,2,7,0.378,2,0,40.339999999999996,0,0,1,0,1167.664,37.897999999999996,0.42671837740589513,Medium,120,0,103
CUST_000251,8,Standard,81.65,19,12.9,1,0,1,5,0.305,0,0,38.96999999999999,0,0,0,0,522.5600000000001,28.309,0.5326174275009983,High,120,0,95
CUST_000252,11,Basic,30.62,12,68.1,3,1,1,6,0.519,0,0,54.81,0,1,1,0,269.456,68.557,0.41663546598055623,Medium,120,0,99
CUST_000253,45,Standard,83.36,10,22.1,4,0,0,7,0.369,1,0,38.01,0,0,1,0,3000.96,38.597,0.4371269219928737,Medium,120,0,101
CUST_000254,9,Basic,29.2,13,31.7,1,1,1,9,0.255,6,0,45.61000000000001,0,1,0,0,210.24,41.31699999999999,0.45715131185915,Medium,120,0,99
CUST_000255,4,Standard,83.7,24,8.8,3,1,1,8,0.48,0,0,52.239999999999995,0,1,1,0,267.84000000000003,59.328,0.563423078272848,High,120,0,95
CUST_000256,19,Standard,80.51,19,14.9,1,0,1,7,0.613,15,0,49.73,0,0,0,1,1223.7520000000002,30.081000000000003,0.46613730699465933,Medium,120,0,101
CUST_000257,66,Standard,76.07,19,37.5,1,0,1,5,0.261,17,0,45.47,0,0,0,1,4016.496,41.359,0.2116911885907912,Low,120,0,107
CUST_000258,28,Premium,150.82,14,13.4,2,0,0,5,0.503,6,1,38.080000000000005,1,0,0,0,3378.3680000000004,28.576,0.514173546487923,High,118,1,99
CUST_000259,20,Premium,150.0,10,15.5,1,0,2,8,0.498,0,0,40.61,1,0,0,0,2400.0,17.817,0.4678154870017629,Medium,120,0,101
CUST_000260,2,Basic,30.88,14,28.4,3,0,0,8,0.282,27,1,44.16,0,0,1,1,49.408,51.751999999999995,0.6827157113369743,High,8,1,90
CUST_000261,22,Basic,31.79,11,20.0,3,0,3,6,0.66,6,0,42.199999999999996,0,0,1,0,559.504,47.34,0.6081337739038423,High,120,0,98
CUST_000262,110,Premium,146.35,17,21.3,3,1,0,10,0.5,5,0,53.39,1,1,1,0,12878.800000000001,58.983,0.10516535797225764,Low,120,0,111
CUST_000263,3,Basic,30.53,11,72.9,2,1,3,9,0.401,4,0,58.89,0,1,0,0,73.272,37.333,0.36022382063678493,Medium,120,0,101
CUST_000264,17,Enterprise,275.07,16,19.1,3,1,0,8,0.237,0,1,42.47,1,1,1,0,3740.9519999999998,62.259,0.5068646834336171,High,59,1,95
CUST_000265,50,Premium,157.25,9,33.1,3,0,1,6,0.367,11,0,38.269999999999996,1,0,1,0,6290.0,48.519,0.4379947864331505,Medium,120,0,103
CUST_000266,32,Standard,76.97,18,54.5,2,0,2,6,0.705,4,0,60.45,0,0,0,0,1970.432,21.865,0.2806120205767802,Medium,120,0,106
CUST_000267,28,Enterprise,271.46,15,27.0,3,0,1,9,0.629,0,0,53.68000000000001,1,0,1,0,6080.704,33.896,0.3981870838140579,Medium,120,0,103
CUST_000268,29,Basic,28.21,16,9.1,1,0,3,6,0.31,1,1,36.92999999999999,0,0,0,0,654.4720000000001,28.921,0.4558716930127918,Medium,119,1,101
CUST_000269,10,Standard,80.75,17,29.7,5,0,1,8,0.47,2,1,51.31,0,0,1,0,646.0,34.607,0.5569553547208038,High,44,1,95
CUST_000270,8,Standard,72.98,15,6.5,3,0,1,9,0.398,17,0,42.910000000000004,0,0,1,1,467.07200000000006,52.126999999999995,0.6553994450226702,High,120,0,92
CUST_000271,39,Standard,85.7,20,0.9,1,0,1,7,0.706,4,0,48.39,0,0,0,0,2673.84,15.483,0.38424413045427647,Medium,120,0,105
CUST_000272,39,Enterprise,273.74,12,31.2,2,0,0,8,0.66,19,0,50.56,1,0,0,1,8540.688,29.832,0.3664022291264867,Medium,120,0,104
CUST_000273,48,Basic,31.49,13,14.4,9,0,0,3,0.793,2,0,39.18000000000001,0,0,1,0,1209.2160000000001,48.245999999999995,0.6353295899062443,High,120,0,93
CUST_000274,58,Standard,82.27,13,54.1,3,0,3,8,0.194,29,0,49.11000000000001,0,0,1,1,3817.328,50.266999999999996,0.32284468249638865,Medium,120,0,106
CUST_000275,17,Standard,76.31,6,67.4,2,0,0,5,0.472,21,0,45.660000000000004,0,0,0,1,1037.816,41.30199999999999,0.46296097325549906,Medium,120,0,97
CUST_000276,16,Premium,145.74,13,65.4,2,0,0,8,0.2,8,0,52.62000000000001,1,0,0,0,1865.4720000000002,14.213999999999997,0.3307671231795355,Medium,120,0,102
CUST_000277,38,Basic,30.4,19,35.7,3,1,1,3,0.483,9,0,45.37,0,1,1,0,924.1600000000001,71.389,0.4681944408787487,Medium,120,0,101
CUST_000278,25,Standard,80.6,15,48.2,1,0,0,7,0.519,0,0,53.839999999999996,0,0,0,0,1612.0,13.848,0.28624341227320016,Medium,120,0,105
CUST_000279,29,Premium,154.11,4,8.6,4,0,0,7,0.595,1,0,32.48,1,0,1,0,3575.3520000000008,40.256,0.6238971376438555,High,120,0,95
CUST_000280,38,Basic,28.36,11,8.9,3,1,1,7,0.114,1,0,29.95,0,1,1,0,862.1440000000001,66.015,0.5133100423239253,High,120,0,97
CUST_000281,52,Premium,148.64,15,28.8,2,0,2,8,0.469,22,0,49.02,1,0,0,1,6183.423999999999,30.294,0.3220877984810689,Medium,120,0,106
CUST_000282,9,Standard,86.74,14,18.7,0,0,1,8,0.49,3,0,45.410000000000004,0,0,0,0,624.528,16.377,0.47189175565639285,Medium,120,0,101
CUST_000283,11,Premium,140.47,21,31.3,1,0,1,8,0.636,6,0,59.11000000000001,1,0,0,0,1236.1360000000002,12.266999999999998,0.39501910780226024,Medium,120,0,103
CUST_000284,2,Premium,146.55,15,29.8,1,0,0,7,0.209,2,0,42.120000000000005,1,0,0,0,234.48000000000002,17.364,0.4918754396876525,Medium,120,0,95
CUST_000285,20,Basic,27.79,11,55.8,2,1,1,9,0.381,2,0,53.36,0,1,0,0,444.64,38.992000000000004,0.3175279607764588,Medium,120,0,103
CUST_000286,1,Standard,83.19,12,29.5,2,1,1,7,0.11,3,0,37.05,0,1,0,0,66.552,43.885,0.5666564255885764,High,120,0,89
CUST_000287,15,Premium,156.87,18,6.4,1,0,0,6,0.396,2,0,39.839999999999996,1,0,0,0,1882.4400000000003,28.048000000000002,0.512641159154562,High,120,0,98
CUST_000288,18,Standard,75.72,11,41.3,2,1,1,2,0.435,9,0,36.09,0,1,0,0,1090.3680000000002,54.173,0.5717895345180837,High,120,0,94
CUST_000289,8,Enterprise,273.97,16,12.5,4,0,0,7,0.248,6,1,38.71,1,0,1,0,1753.4080000000004,38.387,0.6584016882923329,High,33,1,89
CUST_000290,21,Standard,71.28,14,42.0,3,0,1,5,0.485,8,0,46.3,0,0,1,0,1197.5040000000001,46.11,0.5216753302643636,High,120,0,99
CUST_000291,1,Basic,28.58,20,35.3,1,0,1,6,0.224,5,0,47.06999999999999,0,0,0,0,22.864,25.879000000000005,0.48244831988119097,Medium,120,0,97
CUST_000292,1,Standard,77.58,16,43.8,1,1,0,2,0.26,16,0,38.339999999999996,0,1,0,1,62.064,68.498,0.5827252898026554,High,120,0,86
CUST_000293,41,Enterprise,328.21,17,38.7,2,1,1,7,0.446,0,0,51.53,1,1,0,0,10765.288,39.541,0.26099970761468777,Medium,120,0,105
CUST_000294,10,Standard,78.52,16,55.7,2,0,1,9,0.185,9,0,54.410000000000004,0,0,0,0,628.16,13.677,0.3692221247318965,Medium,120,0,101
CUST_000295,3,Premium,141.74,18,6.7,5,0,1,6,0.641,1,0,44.830000000000005,1,0,1,0,340.17600000000004,46.551,0.7046443596315201,High,120,0,87
CUST_000296,17,Premium,160.66,13,15.1,4,2,0,8,0.348,6,0,40.49,1,1,1,0,2184.976,62.852999999999994,0.6641069626802366,High,120,0,90
CUST_000297,35,Standard,78.86,11,46.5,0,0,0,4,0.29,18,0,38.75,0,0,0,1,2208.08,43.375,0.36847542214888357,Medium,120,0,102
CUST_000298,5,Basic,29.58,15,12.9,2,1,3,8,0.446,2,0,43.79,0,1,0,0,118.32,41.863,0.5719026223666209,High,120,0,95
CUST_000299,23,Premium,136.95,9,11.2,0,0,0,3,0.143,23,0,21.22,1,0,0,1,2519.88,48.634,0.6460474693141461,High,120,0,91
CUST_000300,2,Standard,77.15,20,34.9,4,2,2,5,0.639,1,0,53.25,0,1,1,0,123.44000000000001,69.025,0.6504989125471652,High,120,0,90
CUST_000301,1,Premium,162.24,16,31.6,1,0,1,6,0.477,21,0,47.02,1,0,0,1,129.792,40.894000000000005,0.5796007289056101,High,120,0,94
CUST_000302,18,Standard,80.41,9,46.3,2,1,1,4,0.235,0,0,35.589999999999996,0,1,0,0,1157.904,54.32300000000001,0.46946710268727765,Medium,120,0,94
CUST_000303,18,Standard,76.54,15,12.2,1,0,3,4,0.147,2,1,29.600000000000005,0,0,0,0,1102.1760000000002,31.119999999999997,0.561211051053554,High,76,1,94
CUST_000304,24,Premium,152.74,14,44.6,3,0,3,8,0.486,8,0,53.1,1,0,1,0,2932.608,34.07,0.44287281256311384,Medium,120,0,102
CUST_000305,31,Standard,85.48,12,42.6,2,1,1,3,0.097,13,1,32.72,0,1,0,0,2119.904,55.184,0.4956574219824213,Medium,97,1,97
CUST_000306,89,Standard,75.43,12,20.9,5,0,2,9,0.447,1,0,45.21000000000001,0,0,1,0,5370.616000000001,36.437,0.21555944290084442,Low,120,0,108
CUST_000307,17,Standard,79.08,15,12.4,0,0,1,8,0.248,19,0,39.68000000000001,0,0,0,1,1075.488,33.096000000000004,0.5043160409177492,High,120,0,99
CUST_000308,9,Standard,86.25,12,56.6,1,1,0,6,0.27,1,0,46.379999999999995,0,1,0,0,621.0,51.086,0.38628062880034286,Medium,120,0,98
CUST_000309,38,Standard,73.82,11,16.4,4,1,3,7,0.132,14,0,32.56,0,1,1,0,2244.128,65.232,0.6009501138439813,High,120,0,96
CUST_000310,7,Premium,155.55,24,28.3,3,0,1,8,0.068,15,0,49.85,1,0,1,1,871.0800000000002,50.045,0.5137106705600619,High,120,0,93
CUST_000311,13,Standard,80.81,14,10.5,0,0,2,7,0.111,9,0,33.37,0,0,0,0,840.424,19.989,0.5550415139593703,High,120,0,97
CUST_000312,1,Standard,81.84,17,26.0,1,1,1,7,0.502,15,0,48.839999999999996,0,1,0,1,65.47200000000001,55.348,0.5411047642406546,High,120,0,94
CUST_000313,1,Premium,144.57,17,27.9,3,1,0,9,0.355,0,1,50.470000000000006,1,1,1,0,115.656,59.858999999999995,0.529972269644526,High,7,1,94
CUST_000314,78,Basic,27.92,20,17.7,3,0,1,9,0.446,18,0,52.23,0,0,1,1,1742.2080000000003,49.331,0.2267976098155027,Low,120,0,108
CUST_000315,43,Basic,30.07,21,32.4,4,0,0,9,0.562,4,0,59.96,0,0,1,0,1034.4080000000001,32.012,0.3029531217402874,Medium,120,0,106
CUST_000316,28,Enterprise,281.99,15,22.0,1,0,0,9,0.147,2,0,42.54,1,0,0,0,6316.576000000001,17.238,0.3425352176439449,Medium,120,0,102
CUST_000317,12,Premium,146.61,23,31.3,1,0,1,8,0.41,0,0,56.59,1,0,0,0,1407.4560000000001,13.022999999999998,0.34143056070801076,Medium,120,0,103
CUST_000318,4,Standard,74.07,20,58.0,0,0,0,7,0.428,5,0,59.96,0,0,0,0,237.024,12.011999999999999,0.3230290259852497,Medium,120,0,103
CUST_000319,4,Standard,71.23,18,9.5,4,1,2,7,0.45,0,0,43.85,0,1,1,0,227.93600000000004,61.845,0.6566173051372598,High,120,0,89
CUST_000320,6,Basic,31.73,28,26.6,0,1,0,8,0.175,0,0,55.48,0,1,0,0,152.304,38.356,0.3330604361198965,Medium,120,0,102
CUST_000321,19,Standard,77.92,10,17.1,1,0,3,9,0.254,3,0,38.21,0,0,0,0,1184.384,18.537,0.4750800690426089,Medium,120,0,100
CUST_000322,30,Standard,86.42,14,37.1,2,0,1,3,0.638,0,0,43.89,0,0,0,0,2074.08,26.833,0.4136105601067765,Medium,120,0,101
CUST_000323,25,Standard,73.32,13,19.8,2,0,0,9,0.375,13,0,44.440000000000005,0,0,0,0,1466.3999999999999,16.667999999999996,0.4750656213869033,Medium,120,0,102
CUST_000324,7,Standard,80.38,12,11.2,1,1,3,9,0.188,0,0,37.12,0,1,0,0,450.128,43.864000000000004,0.5360763344279544,High,120,0,95
CUST_000325,74,Basic,27.27,7,10.9,1,1,0,3,0.28,5,0,21.87,0,1,0,0,1614.384,58.439,0.35177466782153793,Medium,120,0,105
CUST_000326,32,Basic,30.68,18,16.8,0,0,1,8,0.255,5,0,44.14,0,0,0,0,785.408,16.758,0.3428625231916434,Medium,120,0,105
CUST_000327,19,Enterprise,315.97,12,19.5,1,1,1,10,0.539,5,0,48.63,1,1,0,0,4802.744000000001,40.411,0.4258169787497133,Medium,120,0,102
CUST_000328,22,Standard,72.88,9,22.4,2,0,1,9,0.503,0,0,43.78000000000001,0,0,0,0,1282.688,16.865999999999996,0.4342286181908109,Medium,120,0,101
CUST_000329,13,Standard,85.51,17,11.4,0,2,1,2,0.635,14,0,37.12,0,1,0,0,889.3040000000001,53.864000000000004,0.7031444884554161,High,120,0,93
CUST_000330,6,Basic,27.23,12,29.5,3,0,4,9,0.416,7,0,47.17,0,0,1,0,130.704,35.849000000000004,0.601494946026114,High,120,0,96
CUST_000331,10,Basic,29.66,16,53.5,1,0,0,4,0.144,10,1,42.93,0,0,0,0,237.28000000000003,27.121,0.457852368467169,Medium,44,1,98
CUST_000332,34,Premium,163.47,19,41.5,3,1,2,3,0.336,13,0,44.169999999999995,1,1,1,0,4446.384,71.749,0.4981268985051563,Medium,120,0,99
CUST_000333,1,Standard,85.04,13,45.4,3,1,2,5,0.45,15,1,45.620000000000005,0,1,1,1,68.03200000000001,86.314,0.6312447534948794,High,7,1,87
CUST_000334,2,Standard,86.21,23,78.5,4,1,1,7,0.417,8,0,68.89,0,1,1,0,137.936,54.333,0.3907078289224645,Medium,120,0,100
